"HolderAddress","Balance","PendingBalanceUpdate"
"0xa1ab05f61c6a48ade85a54fb8a6dcaa21a47b67d","7.94943516606682E+23","No"
"0x3cc1cf04019d6e0c6780a494740fa85d3a762e59","2.733087273E+24","No"
"0x3c7e015a4ab2dfedcca20c44fa69190a03d2761e","3.0952779743E+24","No"
"0x401ae9016f69e2e9f253caeea8ca9c4c7dda0547","8.99080068143E+24","No"
"0x2bd95ba0812dde23eafe5469c148fe0d4cdc0adc","5.92730969989349E+24","No"
"0x71d9075e19e56f2ee9cbda9501d82b409da09134","2.38211340036048E+24","No"
"0xeb91828f588c58a409650d3d1811be9bc60383ef","5E+25","No"
"0xa839777ffb8d07e89c8daa76461f5d37971b92e1","5134214017275","No"
"0xb12fd90eab1ee3da10a508ef677f1847a01d82ba","2.77165477293237E+25","No"
"0x38ea1c740472fe97d1616a0853e1e8285584fcbd","5.15963201016403E+24","No"
"0x23970bc9aee749081ca8fcececcc6a13a22880e2","4.23653304E+26","No"
"0x68453a7c5e2c921d2954a0c0a767b6c0cc917187","1.09661776E+24","No"
"0x13b009a9250a55dbb4488d7aff6d96e37a143f4d","1.04357430325555E+24","No"
"0x24c080cd3577dd5b5a71a44aebf10cefa92f4631","1.07481008322936E+25","No"
"0xebd7e78b2411bbb32ab6e3367f53905ef9419ff7","2.09889807230891E+25","No"
"0x63a443148d412428cbb3cd5b0907686ad8e7d656","8.03399943718619E+23","No"
"0x79bb54115c94ba51404b4397daa281153b864f8f","8.0249318571598E+25","No"
"0x42389bd6f84fb34126bf6452a393b143e6f15bca","8.57659730999629E+24","No"
"0x307562711e1e4902d5ba24a3dd27494451ca0b33","7.728152978E+23","No"
"0x13ebb80d815bc5a4a14a8dd710d192952345b7a6","3.01028063236164E+25","No"
"0x1d5410eecfc225c3bf20fcbc4cd828e30d5d4c7d","2.950457703023E+24","No"
"0x7e9f4250170f80ab3313af9df966727ec07ba20f","2.06435137897854E+26","No"
"0x7ecdc784bb6d0d2f162e790dcd26ebc17bc6fc52","2.0880371553E+24","No"
"0x99c7a8e6e3a4379c364ccdb1cc663f4854a2558f","7.778218E+24","No"
"0x0d8180169a4c0a9253973a767310b4a1ebc842bd","1.99629109482304E+24","No"
"0xe56a499982dfd8a53327f2a9c001a821b181ba16","1E+17","No"
"0x42678576e539a0e63ec1db7a9d99287d6d9ef825","2.70635310553E+26","No"
"0x5ecf319f1c7f950880bd4c3684b3ea0593ca09bb","9.00981453913804E+23","No"
"0xd71c14bf01f0c08e7d1597041913558d9e5c74e6","9.378209E+24","No"
"0x92f9a8688f041fb6c24b8ad7d1a399a10e96510c","2.361E+24","No"
"0x8cb0308da1bb83906f598b010a674509e1408c1e","7.78721622091196E+23","No"
"0x9359a02d33ce7a1583d59b0252c66f464cfd77b3","2.01040358743688E+25","No"
"0x60dc5d1d0100902a7407ccc45bf3ec917c0f151b","2.28236815380394E+25","No"
"0x10d7b923d35ce2d81c20e3cdc6a3dc5fb9057fc2","5.17258520997289E+24","No"
"0x80675e76bfb1d824974f7ba58f6a0a1ce5a6f163","2.59085640595509E+24","No"
"0x3d96720462f7d2a82e14c01382363a1bc2c0446e","1.27309303059989E+25","No"
"0x448504b4ce5edd070ad48e17232ec368b4724f8d","1.97056494386748E+21","No"
"0x1bfa784678fed048ce6478f7ef4efc3e2282f715","1.03133864956791E+25","No"
"0x0629898f8f962eb04b66593b74b56dfa726a23de","1.2374934175882E+25","No"
"0xd84b7ad2ae3988c847b63695c4a9942ff5f92711","5.14096401859031E+25","No"
"0xe89dd1890be385c44ed670737193e08453248e8f","7.67396829127071E+23","No"
"0x9a3d042fa51f118de32ac2318a2a2dc6ef8e7061","1","No"
"0x76e429df19a4b2ac20d72e6307e73c6a30144c91","3.785E+25","No"
"0x611e714dc7b24b4700e12d2023776cde305b6c7c","1","No"
"0x2b7a18b475de2180c1a3d530cea782a424172eff","1.04E+26","No"
"0x64ef21227bbdc3b39144264fb23de49a2d2ac1ee","2.12084346099435E+27","No"
"0x8d8e6daa90afd08fb52a7ec4f1ced8da05347263","1.9076071E+23","No"
"0x80a60c70d5c7c983f6b815079bf95d2682e01eb8","9.552E+24","No"
"0xd38748564ebde354247e11f4998743446c1fa830","1.03521026229394E+25","No"
"0x5b9d7a6654779c421ca8484d103914c0d210b260","5.7506280746E+24","No"
"0x4cd98b37751ba57662c08912972d4b3de8d2dfe5","1.44101646072354E+23","No"
"0xbf5ae133b9a0fc1a07952a7df2afa21f7f69ef58","2.00705400250283E+22","No"
"0xa19e74225f1426c13d447e4140a836c9630c499f","4.419071E+24","No"
"0x6dbc6e59398e10e8a2142e8e06ee61da4a398c35","2.76492832029432E+24","No"
"0xf95b89ece12c93638fb6bfb4ba74ef4552be9e00","9.8551E+25","No"
"0x66ef10cb127ee6cba8270e1ea51171b42749329b","3.17966384552678E+24","No"
"0x8f0f5f72e4ed930d280ca80a55d46f2ed605fcd3","3.05589835392765E+24","No"
"0x751542462a95e4bba97c6838817226061756d299","1.37798479844357E+23","No"
"0x086ee81d6aee6be01b3e2f6b1f0d4884e69c6895","1","No"
"0x3a27cdd1e3aa453813367b384fa1b31d8a1196c0","2.7485618731E+24","No"
"0x188f5dde36efb7e5824cd0558877f256a77d7d01","3.79529325039569E+24","No"
"0xdd9354f4dce4a810153995ec789f6e54495d264c","1.35346459785996E+25","No"
"0x3cf6e534918aed075ba83fc6ec8e21b15fba172c","2.9448751097956E+25","No"
"0x33b6e766b7665f0c06a67618ea55abe52a3556b6","2.85581438802891E+24","No"
"0x9f516e4fc15155fefc1afa07632b5c07576116be","5.32452076064653E+24","No"
"0x6f5d39958b21adff86c6e9da4e97d20fda9fee54","6.5860225091E+25","No"
"0x2968005c8eba78dc4534d9fc1d8d398b1fcbe4b3","1.16117451658E+25","No"
"0xe5f8005363aa8b7e921f3c1a93e2e7bfc6d805e6","1.00187194938773E+26","No"
"0xbe67210de438647291799212af3debaa3c40f98f","6.34448318138462E+25","No"
"0x28d464643d05ff32b2d9688429cbb193b8e05aed","7.31963971568856E+24","No"
"0x9b3dc1ad28abbf01e8e0b70f3e70358a66601d33","2.68840052808375E+17","No"
"0xf11ae0e6d32957b22acc9c01328eeee6371cbced","1","No"
"0x0c4a63f441359ebc0e6d41bd049cc28e58328e1e","3.05698174655497E+25","No"
"0xd7515a685dda9e0930eddcdec874aa2df36974ea","7.71412895818671E+24","No"
"0x851c2d2cac92f011fadd4599eb19033458b51a42","5.98293911159537E+24","No"
"0x0bbaed26fe17775dca90d749c740b6510d4d005f","5.8372701793942E+24","No"
"0x0e7e0bacb23f130f7b2f53f7eecc9b7f6c8c8d89","2.90628309806222E+24","No"
"0x6f1c2993d7fda54a57ab064f6c65e87ea1829e5f","8.85634554610403E+24","No"
"0x3e21aafec8b45a825bea23ab01d26d46e07a17c2","1.7994655E+25","No"
"0x1ede14fa524885945b5bdbea66601a563eef5b1f","1E+26","No"
"0x07c95b0b09385dd726a4c5c4e60c922d9fc72cef","5.55957566275707E+24","No"
"0x53483d8f8dcbcbd68662037f427059693ee40b0f","1.73884783184884E+24","No"
"0xa8eca3fc2291ece5f10fa65225919ab6638f2dc3","8.86816145808829E+23","No"
"0x66083232a9af664fdcfcd383946578ca9e7ebed1","1.35103944397133E+24","No"
"0x4fb96507291290ae8aacfadb24c5efe0b259c92f","1E+26","No"
"0x8dcdcdd3598d5e33f65bae6491116639c0d60b50","1","No"
"0x53eea790916fa262be712fbbde843bb5fe14ad97","1.06196136165E+25","No"
"0xcc55829b0a512e54fbf0206cf38a4f1e7bc6a341","1.84906581676517E+24","No"
"0x9a3bf4b7d5f3ecd5c2545a58418f3fd74993a663","1.7076E+23","No"
"0x3c95e876b221d33659e11d755d69092c62cd113b","1.07672772851652E+25","No"
"0x1f788d492d649b82876cb4b53ccfa75be177fb97","4.61597039446819E+24","No"
"0x661df4fe6649f50f1669e58c5cd49b96c792e2b9","1.05944754375623E+26","No"
"0x8a50631666b651a3cd508a8dd423d6c4cd74ac9b","1.5817519E+24","No"
"0x65341e6cdbed48bc54379f7372a227978cbf4458","3.2871E+24","No"
"0xadea9c8c215e3b31f8ea9808b831010249c3d2cb","2E+24","No"
"0xb7572839700833265b10a1997f3afea5fdbf3122","3.01023828049864E+25","No"
"0x212054f7044e9fa9dbe697b44e39482bd39a783d","2.836E+25","No"
"0x35a287726ae80707e4be563536af18b5df1e1241","7.925925889E+23","No"
"0x38239291f4d1a3f309718000afe6d100017f2b46","2.70199482895711E+24","No"
"0xd95a0511d5f8abaf2bcde4497dd1250d909fc4e2","1","No"
"0x367f5be2ea83f021eff7346b6b2c5045269f138c","5.05528088685342E+25","No"
"0x5ea8ffd8351730952495e6a3ec8f8bbea4003542","1.5E+24","No"
"0xc1d0f63398fd3508e2785afc8c0ef2f9d22f1500","2.2125E+25","No"
"0x60b09333fb2421a1a3ecf1ed75e96b072ecedc6f","4.797509406E+23","No"
"0x1e2d15e6436d7148b37f0acae216526f8328ff68","4.0369551106271E+25","No"
"0x6e69c05702fcd8dc4dc3ce70d07ddbbe4abdcad9","2.39667872250263E+24","No"
"0x717959b6523fcbe0467732a5a35cf75ad72eebec","4.9986824755E+24","No"
"0xed9c67f07834f8ef2aba79697cb3115565c51e99","1.0355310541E+24","No"
"0xc731842120b6b1528fdbae2535d10511ef0ccebc","4.80842599086913E+25","No"
"0x8875716e02bb34381da4b75f7e566d9d432c8116","6.4466786793283E+23","No"
"0x7a893d2ba341e33925a928d64ae0066e17cf6e75","1.20371385637563E+25","No"
"0x398e0a1270a693e3b393577f3c5fe41de8ed4eed","5.53078672828295E+25","No"
"0xea9ad6216622c88425680b028c13c0fc3714587c","4.76962952773E+25","No"
"0x1af8e32d1af471ce6acbcbbc3e3cbb23fdfc7af1","3.1434338E+23","No"
"0x2a13e7318f11af0b4a90fef8daf10a23c4bd0d6f","6.49958444229036E+24","No"
"0x7ff44512ecb2cc0dd0fc473c4ca895b77572b9c9","2.62610743976394E+24","No"
"0xfa3bdb619e8411b293f8e08b29b296b25594db0d","4.84603070477682E+24","No"
"0xc7730b475ebf025a7190493b10f5ca9889f1e7ff","2.74586215969389E+24","No"
"0x743121d90842952840744e5055cd4b378e0c1792","1","No"
"0xc6398718550eb83623b9985b41280adcfda72aaa","3.2E+26","No"
"0x3b248478e99fd2726579cfdc8cc50328e023be82","1.51251102794E+25","No"
"0xba794c92b6ae84f120d9274794d967bcc741702b","1.013712648E+24","No"
"0x44d60482a2b70bc66386e4cb83f122da1f335d7a","2.31688338180773E+25","No"
"0xe24c37d99bb04a2a20be5802430dd7a1fd00a816","9.94317042739E+25","No"
"0x256fa44e1d4c678c23259bbdf0caa2183188ceff","1.482405185845E+24","No"
"0x1da9b40e297afb08ea3720c98fd2bd451ed1bb67","5.57984839530622E+25","No"
"0x375f67c808c896608e754c6be12676a4254d3035","4.29200749942797E+24","No"
"0xcb7ce4cf9aaffb486a42846474f9cb59f7e176af","9.803881449E+23","No"
"0x7f274405fe2f061dc51f31aecec33273072503ae","3.64556345690513E+24","No"
"0x8b2fb7d4baa2c7873296755056155f34d0c22b99","9.0388766886E+24","No"
"0x68e9bb76a149b5ebd348c9c3338cb280902d4e1f","1.19939516358657E+25","No"
"0x8b361a5275343dd15770ab692d228608bb33f42d","1.01607144929466E+24","No"
"0xb69d4e19d11b5eb0ed243a2927eb3932d5761445","1.7713201173E+24","No"
"0xbfbfc1d7889dde8efe4243191f1779792f35795b","2.3467039120428E+25","No"
"0x2925dbbac6179f6065133d6339bceb3d0dda46bc","5.55796082239E+25","No"
"0x88f6f59c73fb3ed15ddafd37328ba97c6dd1b944","10007152115712","No"
"0xba6c401a8c5e99889cc78d3be792471fbfde998d","1.84685910365051E+24","No"
"0x60563c97fea3acff3e67ddf3c36ccd54591b1e8e","3.26441841559869E+25","No"
"0x127514a16c5ccf9cf32dc11f41b9f8a2a3f05d26","1","No"
"0x96456b34e2c8ecc2166be57f6445c1246bbf0703","8.00833838618377E+24","No"
"0x35b2f87dd70d24d53ca04778e18c7e781a8ccf55","4.24063951545507E+25","No"
"0xcff5d9410bc18afd3cab69bfd8f70c2d3ee447a9","3E+24","No"
"0x227960d69332193f67a32c4a1e517d50b48453b1","1","No"
"0x8335025175d72f3a8557ec1a4a6d74083d9b649c","1.0924831739891E+25","No"
"0x279eaf816c549b5adcd8254db9c7fe24a5226aa8","2.65020783862715E+25","No"
"0x57ca3f08c23c2076c297377c0977d0fcd9f7836c","1","No"
"0x8c89d963dcc0f6313c9f5f2a5fe4836650aaa9f2","2.55962971336428E+25","No"
"0x0ff5577bec5d6e9ea5b3573e9efd938fcb469434","2.17523321665813E+25","No"
"0x3dbf74cbfd6e5cb312102621cb5db80c1db34a3e","6.10395559896137E+24","No"
"0x58fbe129eeff4fd7d7f8301942ed8e34e386cfb8","2.23198285509677E+25","No"
"0x827ba65ea1368c4a418df88d33a4efb9ee992322","4.17537802E+22","No"
"0x28006df432dffd99fc1e41a5feb11539b93ce188","1.96339626020024E+26","No"
"0x5db51cabe64176f52c3c79617074c15967843f6b","6.65144717154E+25","No"
"0xf548df657d00353ada032ae0687027409e220ab8","1","No"
"0x5fba7e13cf71fc77af5d819dd7bf93a0557dcb95","2.0133146513313E+25","No"
"0x6e5f980fe30cf9fb5247e88f44bf1ab098008830","1.71578164816E+25","No"
"0xae58c82ff1cab229800c35ad3ab4ff194639d658","8.71392881E+24","No"
"0x2e5362ff84786a4264e297173d60491fb16cbcea","1.89226292E+24","No"
"0xad46debe4e2bb188d65b0d992d44cee90e145e71","5.77938779741135E+25","No"
"0x80f846f95ba885d3dab5d944b0a4485fea0a4fb4","3.23936089121716E+25","No"
"0xcc9364dde4e3bbc51c710fcac7aa8a2f584576ff","4.7186470762975E+25","No"
"0x8242cce16c4d9d565cb4a9614ca746a65cd6aab3","3.8945304899519E+26","No"
"0x6a4aed9a2844a5dd83f767fe523fec76aadb074f","9.88539778760042E+23","No"
"0x0c32ae49a8320554b66bd568cde12a01d85f0e51","7.60823011788697E+24","No"
"0xc99800abbe4a94ec5052b3c3aa6c7b4043a3fce3","9.80689765115385E+24","No"
"0xe72d7db818c899f5f33040abb00f2a9f29e8d43b","7.62815362414348E+19","No"
"0x285b0f6f442ce367a8d19beea8676e720ca9f076","1","No"
"0x0666d3ae115b866e0ad19da9553d4c1c24dbaeb9","7.50476768982749E+24","No"
"0xec670bcb920b73db5cabfcb98a461ffe9da590bc","1.45478580497101E+25","No"
"0x15bc11c21c6482a227924ac3c028ba0746923141","2.0176498908E+24","No"
"0xd6b5a94f39d2101aeb03e6c6cf5e0612b4bc937a","1","No"
"0xad0f51a70b8f78ebfb54ca4b349ec925e56505cf","5.6212711947331E+24","No"
"0xfad47eefe9bcd5bbb53e99e9ae09069fd7c73901","1.2135224947E+25","No"
"0x771b0bb3469d644865e819e574e0f147b1f8c81d","1.4723591583856E+25","No"
"0x62f0a5892143fc4f8c09317bec96be0d32ee9be7","2.89902548965363E+25","No"
"0xb866deecb1f6f831636bb4396dc4c94f49aea99c","2.1E+24","No"
"0x22129c86f72dede677e50647aa5452276b1ef0fa","2.11004286496382E+25","No"
"0x863e6d1f4c4b2bc44cdd5d5170be5976ac707097","1","No"
"0x4a977ba29c9138e92d84c47481675d50be274d4e","5.56624393181961E+24","No"
"0x178476d9b65ded5a328ff213cd170bb285bca6f1","1.1E+25","No"
"0x5a5a67dc1f1748c048059c7d438bd186d6409e1c","1.506622962311E+25","No"
"0x841cd93d263cd7e782426cd9cf14d9104ad0e858","1","No"
"0xcf77fd628cc4570e36194a05e845377412c7e5fa","4.71697147E+24","No"
"0x2b8e3e28711857ada57a68b783ac652bcf7abb27","2.0478823E+25","No"
"0x71388186255bc84c91277ff8c0f2f1fdd2c34d13","3.28253594482E+25","No"
"0xc14ea94e3e1c38f04dbd4f12928ed6d72c62a4e4","1","No"
"0x27f35c2b8ab7928dc4f522fbda82cc6b9717c275","1.12662841109385E+24","No"
"0x6c3cd37a538e413fa7b25ca6f42355ec7ca6aa7c","1.12413458435309E+24","No"
"0xd4f31f67e5d3179ace44a8629502af29051a2f63","4.52917893639799E+25","No"
"0xb92214aa960b37c5ae79bd167376e2d0c20089c7","3.80937651503888E+24","No"
"0x53aff44c293bb38579205356d3a7f1c1871dad78","5.94284021068383E+23","No"
"0x45bc5a50e47a79b64ded9f1096f963b283154cb5","2.84425511193233E+25","No"
"0x96857fc8b86338e2456698c7e090f17031948a23","9.71950426612258E+24","No"
"0x0d1fe99f8c68f23ac269ebe4e6c946c03918d593","4.53007189716694E+24","No"
"0x00b5ff89b4def877a03bcc486534b9479b769d87","5E+24","No"
"0x473b36444a7363a0c3b19e7343d147e87189a1ad","1.10152066098E+25","No"
"0xc95ae348dbaae6715b8e3a09dc71037a716a738f","1","No"
"0xf63334c1ebdb34934369c9218dbfcf014230e8e1","1.06157440068146E+25","No"
"0xaf580c0cc41c38864167a8f82765521edc0ae656","1.948687150799E+25","No"
"0xd401f9c2b5902a124672151ea176c2a0da435d9f","3.45894748434914E+24","No"
"0x2e3bcf570f86f152f035abd936491e92da20c07c","9.5560074795E+24","No"
"0x9329ff640accb403905610de85a89b49b73e6bb7","1.2871384304E+24","No"
"0x57a11a7723ca7b06871d721f91c8040d76c4989e","4.94698151313302E+24","No"
"0xc52481a460b6552db8f8fa1a2ce759a5ea697663","1.019061292E+23","No"
"0xf11febed35ae94e08143ff7d8f28885528625f7e","4.2202713777513E+25","No"
"0x8e2ae93c0bbff94e2f6aa3fc1a8672ae4e7e01cc","1.20414355169814E+26","No"
"0x41520f020076e29b4fa7f5b49c54ac5656ed19f3","1.72911242741913E+25","No"
"0xf8125088172877ec37b664742f9b276efe2accd5","3.4398634211E+24","No"
"0xcd53ec0b6a29508180224a4c082c6ff567ced606","1.02227831549129E+24","No"
"0x2437aa853a2961e4ddc33fd846b8251783a99357","2.9033766261562E+25","No"
"0x9197879fe52cd02ba5e3f0d58cc5cc4e0da3cfc1","1.26260777145E+25","No"
"0xb6459f7d194b48926b69326c6ab0661bb4ff8596","3.99213554333E+25","No"
"0xf5f4f458126bd5477c5bc564631a8dad03c0804c","2.72637081319286E+24","No"
"0x39f80db6a8e238c4776415417c503efab8b951c8","2.24808950509E+25","No"
"0x32c5f8460ef7fe9c05574e90ff6d0f33b9d220b6","5.5828867559E+24","No"
"0xfa6aa505a8c2648ba621b539dfc025cf2109f7f2","2.00003261134E+25","No"
"0xbb54c632fef58c0bc17ccbf5cf63eddf5a9db3c2","5.800723115E+23","No"
"0x93a21f89c146973798bb7de0455614e08cf0267c","2.08279093E+26","No"
"0xcac41312a203dfb2a6379e1bc56f1ed6be520078","5.65224011291E+25","No"
"0xd66da27cc951cf98e4a01d89a22c3a97d795a00b","1","No"
"0x13a3e504de2c03a645a4ceed5e9d5a314c5f2368","1.21447626772816E+25","No"
"0x138bc3b1b1920358968d815be30c6ab94a8fcb4a","1.72653554817E+25","No"
"0x0ed31d85b7efd430d24792e2c266401214955953","1.73941531635743E+25","No"
"0x6c4af34c9509734f335272dc842878fa2b0a2181","6.95256693856852E+24","No"
"0x18d8defb2f863531e3232d2aca49e010f2199f25","2.43742975797183E+25","No"
"0xbcbb4eaf7004b6c51493bf9058b787d473ef58b4","4.99748810590859E+25","No"
"0x03c5fcae5e40f19b56d4a66074d405fbb402f839","6.03693941327633E+25","No"
"0x03aaf11b2b853d90035f159b44c68da9cbab0822","1194856372","No"
"0x67b4b1a722eb7d42a65d96a3c538e488b750bd88","5.0253441168E+24","No"
"0x03a8d5a0ecb0ce1a74765b2b6edc78c9a34db365","1","No"
"0x27ee77edda178e3f33c682d4d4cbe11bd6f7cf64","1","No"
"0x2c70064b57aa3b34cc9666bcb8dd8ee4be3684c0","1","No"
"0xc7a4ebdc3ece0aa6ce99413ddd008b4cf262ac9e","4.14083005856123E+24","No"
"0x270795273856811a506570968a5dc8cd09d6555f","3.22030943205114E+24","No"
"0xd6cfcc334b3d1695aaab9cb9b8e659dd71e55565","1.0419293937831E+25","No"
"0xba4d086d92e1dbb846e229220b9d7af3cfbd0765","9.16675832899568E+24","No"
"0xc737c9c9c3630ede229eb8f6dde43600185a5fca","5E+26","No"
"0x5240c7660ba925e3cc9d63cc4c5bf20f27e2b36d","7.23468817780258E+24","No"
"0x80fdeda3eb7b9811119eb1f1b75a85be6bb159ad","4.19885759212868E+24","No"
"0xac4dfddc6baff6032d04990f4a1ca0463a5b2e13","3.72118356702353E+25","No"
"0x91c2ec0e3365c4946e41e51534ec75cbfbcfe0be","7.37271337990835E+25","No"
"0xfea985125e4007c4d252c53a0cb54312bb7ab237","9.63753913666E+24","No"
"0xe59240b510d50c82f306a0df7519cde0c0326db6","1.85542038708873E+24","No"
"0x295331b343e1d6b439744f97816f1649c4670b5d","8.9310193424E+24","No"
"0x004550d74a8d5602f98e393b0131eec54f73cb50","1.51955000208515E+24","No"
"0xf15d4b7730508d98906e39f7daebb6783ee088ff","5.23546806114283E+24","No"
"0x81da4b7ec36c167110d6f8b69dc8894cba9d2c93","1.95046915840912E+24","No"
"0x63082af0757c44e703cbb94da471a45b1bff376c","2.087533091E+23","No"
"0xc445ee41de2927f387a544d3d1a05d2c22e2d7a9","1.98387879168532E+25","No"
"0x9db25e5179f05557c22aada7a508fcc05a14f386","1E+27","No"
"0x8d6941fda7c19b141632d9add583c912e0de49c5","1.3925E+24","No"
"0x49bac7f8f7a7d35ed61b80efe279ed839402e5dc","3.83463172936014E+24","No"
"0xb7f2d99e6832377236ca394ffafd98dc91453802","1.66483120896764E+25","No"
"0xa86248cb127e1be1d8bc721d1188e0513937dd4c","4.02486805006E+25","No"
"0xe004ef68faecdf2f09cd3538dbc670d4a2311711","1.77608016371E+25","No"
"0xf9a8a75a84aec3a0cd80cace03b63ccc62a2a9a1","3.9E+23","No"
"0x50acd479bd036e9adfffdd63e22bdc6358ca1f75","3.9E+23","No"
"0xa07ca8638571673b2e2cc167cfad9ed316e17d3c","1.46921713799E+25","No"
"0x44dba7a0d3dd6086e94d04078cd4dd7dea8e0996","4.88157E+23","No"
"0xad14ca6871b487df3817574f598731c021c086a5","21798846465","No"
"0x4fcde0d1f29397e7b2154d7c033d7d4897923503","1.06885239E+26","No"
"0x6a74db5769affab3fa2ef93d3e97509384e0b21a","2.13986739955426E+24","No"
"0x6e5b624be4ade60600ff53b061c61e76838ce3e1","1.001E+25","No"
"0x9aef5b7412bf08b50b0da6bf82cf3ccbaf027054","2.14847327918159E+25","No"
"0x1fe61e296511e4d4c8adc974c44adb099e044785","1700448043245","No"
"0x99d9f3e7ce4ee85eca2cd9b96c50f04d4a35ae18","2.66708882942433E+24","No"
"0xfe27aecd825b70dcaa179dcb2ef3ea3da48874be","1.28139855400685E+25","No"
"0xf2f3ef56cde1d114fd6fe76c6ea73cb19b446dae","1.32918635036835E+25","No"
"0x5d5672c32ba34d9256d540d82e5e0cbd240787be","3.74112764649701E+24","No"
"0xf8cac8f158b4214534dbe09eee23f5df742ce0be","5.32314375598368E+25","No"
"0x754223ebaef57a9d29c8f35a97baceeb80c82be0","9.257E+17","No"
"0x646fa898b5f1de1cdbb418821b7cf55be81b9ee3","7.7236283215318E+25","No"
"0x126be91dc83aa903cfc45d6be688bc373b267f72","1","No"
"0x898e7f75e16056f2eaa032ac33f5167a8d284158","7.69894636737747E+24","No"
"0xbb17f1c58307666bc4bb6271ea405164a26947f8","6.99455337722E+26","No"
"0x3145a070cd03117cc1537f1f194b7946ea4f991a","1","No"
"0x3cc936b795a188f0e246cbb2d74c5bd190aecf18","9.04279450854563E+27","No"
"0x78508914b862cf349f95a080c468cc92736562fb","6.253478714779E+25","No"
"0xd3af34d098b44054adee002c4dec4fc0a6e892bf","7.17149147161867E+24","No"
"0xbeaea1a72255d63397b717ab2f444fd32c28f85d","1888240275","No"
"0x41bf75a4be85163783fc226a773a33b743353b0c","3.20986E+25","No"
"0x05c2451fe843e563467998d03abb2a85297b779f","4.69081735E+22","No"
"0x90ca5d914b7e3e98c922d0e57b08dd7176139bd3","1.58193835140467E+24","No"
"0x64f354a063973e2e1fb27e79ed9a7be5362edc3c","4.1011146942E+24","No"
"0xac4a5f6d4b9b6acf2a117d2a08c6eab7ff9ff5de","2.4213570553597E+26","No"
"0x04aa6a1e494d9132e27d2c5a8b7248fe60a92f93","2.56231375766134E+24","No"
"0x13c974e43879e34d962aae30d82ade42eac53920","4.17356092148534E+24","No"
"0xb24c12ec2ae213be57f350b7a01af01af0357654","2.12863741452E+25","No"
"0xdccb8b20e9c5cec29bfb9c4a45931551e648df8d","1.28659299520075E+24","No"
"0xffec765ee3762db46a29a63217a3fc3e32f12737","1.13309226037E+25","No"
"0xa8764d3589b98c927216c474aad036b8588d0269","8.91178514893116E+26","No"
"0x0cb9b194536194e9da49b4477625158358ccaf8f","4.8067494821E+24","No"
"0xf1044fbff0556ed8e7f38e80db83b2f60513e3b3","4.5315656556E+24","No"
"0x8f04df7775a7d89c8ec814c45528bcecf9578e04","5.19087720896448E+25","No"
"0xdd176137562b12be883a45e3d76fa07f8a6ac15a","9.60965875124566E+24","No"
"0x04aec1430c85a58e4856053f7b1e7e8312b93912","1.2E+25","No"
"0x06d794f5ab3396605ff859e816e90150d01a19d7","3.23442293483098E+24","No"
"0xc64ecf9fae1987ba48bbd04f5447510887fdb349","1.012427963769E+26","No"
"0xc2543cf438b153515d4b69810553440912738f57","3.9E+23","No"
"0x924fd3a3663c79c4b9386aed7c1ab7750048edff","3.15747961891717E+24","No"
"0x5b299fedcbc1abbaed07c82634a85395c9c4ad75","1.0857387522157E+25","No"
"0xf7341c3ee2f64c25fe31b3eb17706345fc6c4cdf","2.540626451E+24","No"
"0x95de79a107dbfae9ae63d774315b113d3e30b751","3.15586591878E+24","No"
"0xf85e4b5bb16ae0be193875feb7f85e1908fa3e3a","1","No"
"0x3078e1da82f74273d8d332e3677ac377cbb4264d","1.10837040330565E+26","No"
"0x50af14e5921eccd1f83f841006affcd5a245c688","6E+24","No"
"0xeae68d63e5c889bd7a19f243681ca96c0c03e240","1.4601333545307E+25","No"
"0xbc999293146c99136f370ffd454c827a9634045c","2.0256550167E+24","No"
"0xd0bfe281a3d58d1389014621b98645f2b37a3f44","1.003E+25","No"
"0xab569edb8203d3fed13d6e0475e321b4eb2c6c4d","3.72883582290642E+24","No"
"0xdd77675b5a68dfaf1ffd085d1646a888dcfd1d33","4.94414453954801E+24","No"
"0x9d835b94cf8862e293fd003986508652b0c74d8f","2.8163888604581E+24","No"
"0xb8e4bbc96f9e28d53501279bbb6d5783ec6d9f22","2.69415678524213E+24","No"
"0x1a4b4df86d8c6536b272355bbe80cfd24530400b","6.711944594052E+24","No"
"0x5c9e8214087c136b1739411070390a6de9e744ce","1.5426840278994E+24","No"
"0x2f679a86264d144e9f2a41f0d2cf1d91ecd467ff","1","No"
"0x906324510252cea926b5bca53d18786fafe415af","1","No"
"0xb9af82442df1f358554d9c38464d9c7251949304","9.87968167720555E+24","No"
"0xa111e32dbd16b17de20df3b6e0db83c0f1c3caaa","2.04242631744226E+27","No"
"0xa22f0dc34051f4b82f0d8fad8243c3c21c8c1db6","2.8050697E+23","No"
"0xe995dbfd7e965f5c973ebb0cdf859f1a92197f78","4.71870572759433E+24","No"
"0x02438bd77366bf89e57dbdf5d385dc68297f574a","4.844637542E+23","No"
"0x2145a39f2c9e1c0483f7ffeffcf71b1b3e97c118","1.35237989157916E+24","No"
"0xacbb2fb654f6740f9dbf3b74eb0c47705b46094b","1.60916716395E+26","No"
"0x71f55ca58afab37ead10887cf8b897ca66ea090d","2.46804768788136E+24","No"
"0xde6f5ad3d4eeab19f500b63a1f045e3019a0629d","4.34458226224519E+24","No"
"0x1ab3a0bab94890b859642bd5869f4518fb0ab102","8.8942013E+23","No"
